ARM_CIRCLE_WALL_MEDIUM_SINGLE,2,10,1,2
ARM_CIRCLE_WALL_SMALL_DOUBLE,2,10,2,1
ARM_CIRCLE_WALL_MEDIUM_DOUBLE,2,10,2,2
ARM_CIRCLE_HITS_WALL_SMALL_SINGLE,2,10,3,1
ARM_CIRCLE_HITS_WALL_MEDIUM_SINGLE,2,10,3,2
ARM_CIRCLE_HITS_WALL_LARGE_SINGLE,2,10,3,3
ARM_CIRCLE_HITS_WALL_SMALL_DOUBLE,2,10,4,1
ARM_CIRCLE_HITS_WALL_MEDIUM_DOUBLE,2,10,4,2
ARM_CIRCLE_HITS_WALL_LARGE_DOUBLE,2,10,4,3
WRIST_CIRCLE_FRONT_WALL_SINGLE,2,10,5,1
WRIST_CIRCLE_FRONT_WALL_DOUBLE,2,10,5,2
WRIST_CIRCLE_HITS_WALL_SINGLE,2,10,6,1
WRIST_CIRCLE_HITS_WALL_DOUBLE,2,10,6,2
FINGER_CIRCLES_WALL_SINGLE,2,10,7,1
FINGER_CIRCLES_WALL_DOUBLE,2,10,7,2
FINGER_CIRCLES_HITS_WALL_SINGLE,2,10,7,3
FINGER_CIRCLES_HITS_WALL_DOUBLE,2,10,7,4
ARROWHEADS_SMALL,2,10,8,1
ARROWHEADS_LARGE,2,10,8,2
SHOULDER_HIP_SPINE,5,1,1,1
SHOULDER_HIP_POSITIONS,5,1,2,1
SHOULDER_HIP_MOVE_WALL_PLANE,5,1,3,1
SHOULDER_HIP_MOVE_FLOOR_PLANE,5,1,4,1
SHOULDER_TILTS,5,1,5,1
TORSO_STRAIGHT_STRETCH_WALL,5,1,6,1
TORSO_CURVED_BLEND_WALL,5,1,7,1
TORSO_TWIST_FLOOR_PLANE,5,1,8,1
UPPER_BODY_TILTS,5,1,9,1
LIMB_COMBINATIONS,5,2,1,1
LIMB_LENGTH_1,5,2,2,1
LIMB_LENGTH_2,5,2,2,2
LIMB_LENGTH_3,5,2,2,3
LIMB_LENGTH_4,5,2,2,4
LIMB_LENGTH_5,5,2,3,1
LIMB_LENGTH_6,5,2,3,2
LIMB_LENGTH_7,5,2,3,3
FINGERS,5,2,4,1
HEAD_WITH_SHOULDERS_OR_NOSE,4,1,1,1
BREATH_EXHALE,4,3,7,1
BREATH_INHALE,4,3,7,2
COMMA,7,1,1,1
PERIOD,7,1,1,2
SEMICOLON,7,1,2,1
COLON,7,1,2,2
PARENTHESES,7,1,3,1
INDEX,1,1,1,1
INDEX_ON_CIRCLE,1,1,2,1
INDEX_ON_CUP,1,1,3,1
INDEX_ON_OVAL,1,1,4,1
INDEX_ON_HINGE,1,1,5,1
INDEX_ON_ANGLE,1,1,6,1
INDEX_BENT,1,1,7,1
INDEX_BENT_ON_CIRCLE,1,1,8,1
INDEX_BENT_ON_FIRST_THUMB_UNDER,1,1,9,1
INDEX_RAISED_KNUCKLE,1,1,10,1
INDEX_CUP,1,1,11,1
INDEX_HINGE_ON_FIST,1,1,12,1
INDEX_HINGE_ON_FIST_LOW,1,1,13,1
INDEX_HINGE_ON_CIRCLE,1,1,14,1
INDEX_MIDDLE,1,2,1,1
INDEX_MIDDLE_ON_CIRCLE,1,2,2,1
INDEX_MIDDLE_BENT,1,2,3,1
INDEX_MIDDLE_RAISED_KNUCKLES,1,2,4,1
INDEX_MIDDLE_HINGE,1,2,5,1
INDEX_UP_MIDDLE_HINGE,1,2,6,1
INDEX_HINGE_MIDDLE_UP,1,2,7,1
INDEX_MIDDLE_UNIT,1,2,8,1
INDEX_MIDDLE_UNIT_INDEX_BENT,1,2,9,1
INDEX_MIDDLE_UNIT_MIDDLE_BENT,1,2,10,1
INDEX_MIDDLE_UNIT_CUP,1,2,11,1
INDEX_MIDDLE_UNIT_HINGE,1,2,12,1
INDEX_MIDDLE_CROSS,1,2,13,1
INDEX_MIDDLE_CROSS_ON_CIRCLE,1,2,14,1
MIDDLE_BENT_OVER_INDEX,1,2,15,1
INDEX_BENT_OVER_MIDDLE,1,2,16,1
INDEX_MIDDLE_THUMB,1,3,1,1
INDEX_MIDDLE_THUMB_ON_CIRCLE,1,3,2,1
INDEX_MIDDLE_STRAIGHT_THUMB_BENT,1,3,3,1
INDEX_MIDDLE_BENT_THUMB_STRAIGHT,1,3,4,1
INDEX_MIDDLE_THUMB_BENT,1,3,5,1
